Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/7/2020,5431,22743,873
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/8/2020,4541,23259,880
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/9/2020,5209,23871,887
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/10/2020,6048,24319,891
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/11/2020,3795,24402,892
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/12/2020,1191,24989,915
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/13/2020,4320,25774,923
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/14/2020,5819,26593,929
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/15/2020,5898,27507,944
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/16/2020,6324,28505,958
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/17/2020,7442,29108,968
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/18/2020,4602,29503,986
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/19/2020,1581,30527,1008
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/20/2020,4406,31863,1019
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/21/2020,11505,33335,1048
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/22/2020,8738,34930,1064
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/23/2020,9038,36519,1077
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/24/2020,9831,37562,1084
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/25/2020,7094,37889,1094
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/26/2020,2257,40132,1136
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/27/2020,7659,42701,1161
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/28/2020,11226,45461,1197
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/29/2020,9946,48150,1225
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/30/2020,11376,51041,1254
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,10/31/2020,12634,52844,1279
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/1/2020,7259,54069,1298
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/2/2020,5457,56496,1349
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/3/2020,7910,60537,1412
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/4/2020,11066,64591,1466
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/5/2020,13203,68345,1518
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/6/2020,11131,72184,1576
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/7/2020,13849,74485,1632
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/8/2020,8702,75160,1665
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/9/2020,2151,78976,1771
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/10/2020,8826,83366,1851
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/11/2020,11068,87311,1898
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/12/2020,10830,90725,1970
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/13/2020,8885,94937,2055
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/14/2020,12413,97435,2091
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/15/2020,6450,98251,2130
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/16/2020,2716,101770,2282
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/17/2020,7934,106598,2413
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/18/2020,11611,110536,2530
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/19/2020,9949,114435,2649
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/20/2020,10311,118418,2778
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/21/2020,9786,120697,2820
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/22/2020,5729,121820,2880
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/23/2020,2787,124966,3069
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/24/2020,7244,129348,3226
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/25/2020,10474,133060,3367
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/26/2020,8820,136628,3529
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/27/2020,9093,139955,3680
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/28/2020,9179,141747,3749
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/29/2020,4928,142486,3814
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,11/30/2020,1965,145300,4035
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/1/2020,6825,148775,4188
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/2/2020,9056,151913,4347
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/3/2020,8478,155193,4503
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/4/2020,9082,158807,4650
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/5/2020,9530,160844,4729
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/6/2020,5986,161421,4797
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/7/2020,1424,164185,5010
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/8/2020,6260,168165,5156
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/9/2020,9715,171493,5283
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/10/2020,8578,174568,5405
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/11/2020,8470,177665,5562
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/12/2020,8587,178952,5626
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/13/2020,4407,179449,5688
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/14/2020,1634,181544,5838
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/15/2020,,184287,6005
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/16/2020,,186246,6196
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/17/2020,6113,188288,6339
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/18/2020,6825,190027,6496
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/19/2020,6190,191029,6551
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/20/2020,4213,191195,6609
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/21/2020,790,192472,6765
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/22/2020,4304,194271,6879
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/23/2020,6233,195886,6978
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/24/2020,,196658,7023
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/25/2020,,196915,7073
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/26/2020,2072,197384,7123
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/27/2020,2973,197716,7164
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/28/2020,2809,198053,7251
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/29/2020,2367,199491,7405
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/30/2020,8076,201220,7515
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,12/31/2020,8473,202266,7576
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/1/2021,5738,202540,7604
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/2/2021,2447,202880,7644
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/3/2021,2562,203051,7678
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/4/2021,2650,204080,7835
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/5/2021,10762,205390,7902
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/6/2021,11436,206392,7961
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/7/2021,10086,207259,8017
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/8/2021,9908,208012,8078
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/9/2021,9868,208406,8097
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/10/2021,5908,208511,8126
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/11/2021,1629,209131,8232
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/12/2021,7799,209881,8279
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/13/2021,9642,210416,8349
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/14/2021,7565,210951,8396
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/15/2021,7431,211503,8457
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/16/2021,8849,211736,8474
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/17/2021,4628,211813,8483
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/18/2021,1194,212383,8565
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/19/2021,7959,212927,8614
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/20/2021,7920,213409,8651
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/21/2021,8052,213864,8741
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/22/2021,7672,214430,8799
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/23/2021,9786,214696,8811
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/24/2021,4479,214817,8820
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/25/2021,1207,215589,8880
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/26/2021,13539,216416,8916
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/27/2021,15651,217014,8944
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/28/2021,13276,217574,8973
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/29/2021,12297,218269,9008
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/30/2021,13582,218618,9028
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,1/31/2021,4532,218748,9045
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/1/2021,1961,219580,9142
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/2/2021,11569,220547,9178
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/3/2021,11452,221266,9218
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/4/2021,9875,222149,9272
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/5/2021,10540,223059,9302
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/6/2021,,223552,9311
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/7/2021,,223734,9331
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/8/2021,,224849,9420
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/9/2021,,226061,9482
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/10/2021,,226974,9527
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/11/2021,,228044,9561
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/12/2021,11813,229010,9594
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/13/2021,,229516,9608
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/14/2021,,229679,9624
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/15/2021,1852,230747,9671
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/16/2021,11085,232096,9703
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/17/2021,11603,233342,9744
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/18/2021,11544,234428,9786
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/19/2021,10922,235891,9821
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/20/2021,13301,236439,9839
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/21/2021,5695,236666,9854
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/22/2021,2792,238591,9933
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/23/2021,13693,240391,9978
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/24/2021,13025,242124,10026
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/25/2021,12038,243946,10079
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/26/2021,12639,245627,10128
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/27/2021,,246706,10167
Bulgaria,Europe,42.73,25.49,13,7.45,4,9828.1,7075991,44,21,2/28/2021,,247038,10191
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,1/26/2020,,1,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,1/27/2020,,1,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,1/28/2020,,2,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,1/29/2020,,2,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,1/30/2020,,2,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,1/31/2020,,4,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/1/2020,,4,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/2/2020,,4,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/3/2020,,4,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/4/2020,,4,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/5/2020,,5,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/6/2020,,5,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/7/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/8/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/9/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/10/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/11/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/12/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/13/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/14/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/15/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/16/2020,,7,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/17/2020,,8,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/18/2020,,8,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/19/2020,,8,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/20/2020,,8,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/21/2020,,9,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/22/2020,,9,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/23/2020,,9,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/24/2020,,10,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/25/2020,,11,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/26/2020,,11,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/27/2020,,13,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/28/2020,,14,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,2/29/2020,,20,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/1/2020,,24,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/2/2020,,27,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/3/2020,,30,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/4/2020,,33,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/5/2020,,37,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/6/2020,,49,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/7/2020,,54,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/8/2020,,64,
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/9/2020,,77,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/10/2020,,79,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/11/2020,,108,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/12/2020,4162,117,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/13/2020,,193,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/14/2020,,198,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/15/2020,2568,252,1
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/16/2020,12753,415,4
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/17/2020,6446,478,6
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/18/2020,9370,657,11
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/19/2020,12305,800,11
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/20/2020,10963,943,15
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/21/2020,12069,1277,19
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/22/2020,9941,1469,22
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/23/2020,8370,2088,29
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/24/2020,17915,2790,33
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/25/2020,22727,3251,42
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/26/2020,13814,4042,57
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/27/2020,9041,4682,66
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/28/2020,16804,5576,82
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/29/2020,22987,6280,96
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/30/2020,15270,7398,125
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,3/31/2020,15433,8527,152
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/1/2020,14795,9560,175
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/2/2020,17733,11284,224
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/3/2020,21399,12437,277
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/4/2020,16906,12978,360
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/5/2020,12814,15756,435
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/6/2020,12021,16563,520
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/7/2020,5164,17872,581
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/8/2020,19999,19141,648
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/9/2020,13333,20654,771
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/10/2020,16073,22059,867
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/11/2020,13276,23316,986
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/12/2020,17549,24299,1095
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/13/2020,15275,25680,1225
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/14/2020,17508,27035,1361
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/15/2020,12753,28209,1515
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/16/2020,19889,30809,1718
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/17/2020,20076,32814,1844
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/18/2020,20356,34356,1987
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/19/2020,21292,35633,2145
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/20/2020,10229,37658,2291
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/21/2020,10300,39402,2484
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/22/2020,42314,41663,2679
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/23/2020,22725,43299,2850
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/24/2020,25191,44919,3030
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/25/2020,24163,46371,3217
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/26/2020,23237,48033,3374
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/27/2020,26197,49616,3559
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/28/2020,21095,51150,3756
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/29/2020,24813,52865,4000
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,4/30/2020,26836,54457,4179
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/1/2020,30472,56343,4381
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/2/2020,29314,57926,4529
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/3/2020,31209,60504,4669
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/4/2020,21924,61957,4911
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/5/2020,23158,63215,5081
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/6/2020,31032,64694,5240
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/7/2020,31660,66201,5387
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/8/2020,29611,67674,5540
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/9/2020,36550,68918,5704
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/10/2020,26065,70091,5822
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/11/2020,24109,71264,5956
Canada,North America,56.13,-106.35,-1,2.5,2.54,46194.7,36708083,41,17,5/12/2020,23939,72419,6107
